,wave,wave_low,wave_hig,rp/rs,rp/rs_err_low,rp/rs_err_hih
72,1.8696561183145741,1.8598255376939614,1.8794866989351866,0.146618678968111,0.0002485887853726,0.0002535635305315
73,1.8893181873494593,1.8794866989351866,1.899149675763732,0.1466696809411761,0.0002696568104165,0.0002722280661127
74,1.9089818820424522,1.899149675763732,1.9188140883211722,0.1460287054574048,0.0002696555260291,0.0002635484171127
75,1.9286468494468951,1.9188140883211722,1.9384796105726179,0.1458409630476607,0.0002802387389305,0.0002822661027961
76,1.9483127889498773,1.9384796105726179,1.9581459673271366,0.1459567134866081,0.0002865827032204,0.0002859428192847
77,1.968471129632635,1.9581459673271366,1.9787962919381334,0.1467634300805708,0.0002791451839355,0.0002810842298925
78,1.990105068777941,1.9787962919381334,2.0014138456177486,0.1449657820563978,0.000291366104381,0.0002886328900183
79,2.030423888420149,2.0200982047823928,2.0407495720579054,0.1463163974260106,0.0003136308811496,0.0003113865973932
80,2.0510753699418136,2.0407495720579054,2.061401167825722,0.1452443667277854,0.0003068846396371,0.0003024322455303
81,2.0722188164731703,2.061401167825722,2.0830364651206192,0.145158109257038,0.0003346466471306,0.0003290367415809
82,2.0938543228721485,2.0830364651206192,2.1046721806236777,0.1450275736021658,0.0003058637657789,0.0003058636678358
83,2.1154903447578906,2.1046721806236777,2.1263085088921034,0.1447440814991471,0.0003463953242153,0.0003394726114898
84,2.13712711337955,2.1263085088921034,2.147945717866997,0.144986887125249,0.0003544018373805,0.0003514395136237
85,2.159256733177555,2.147945717866997,2.1705677484881134,0.1448967855939518,0.0003424316110402,0.0003435519742753
86,2.181879670538501,2.1705677484881134,2.1931915925888887,0.1438604307153323,0.0003533810413497,0.0003526960807224
87,2.2045047026187485,2.1931915925888887,2.2158178126486083,0.1447459661120194,0.0003697329471867,0.0003782948314387
88,2.2266404597394795,2.2158178126486083,2.2374631068303508,0.1444013083665363,0.0003685452110573,0.0003660887488191
89,2.25074762046271,2.2394310202661414,2.2620642206592794,0.1443806052845207,0.0003910046163602,0.0003880207752031
90,2.279289729384958,2.2620642206592794,2.296515238110637,0.1451438710395763,0.0003075672199396,0.0003062663224446
91,2.3231021638661216,2.311284061224906,2.334920266507337,0.1446666824380233,0.0004006907381549,0.0004014476944682
92,2.3467426721675193,2.334920266507337,2.3585650778277016,0.1450036668511012,0.00042712245102,0.0004126691701402
93,2.370885402869502,2.3585650778277016,2.3832057279113026,0.1457818028272786,0.0004178082720818,0.0004344303652989
94,2.40687902948823,2.3832057279113026,2.4305523310651576,0.145399050114503,0.0003625241223756,0.0003563846406734
95,2.4448681102445198,2.4325262946406916,2.4572099258483484,0.1454929017678222,0.0004666001248013,0.0004602265783368
96,2.4700550982152274,2.4572099258483484,2.482900270582107,0.1468750960133582,0.0004781210556885,0.0004761332730341
97,2.488832285358914,2.483888787014192,2.4937757837036365,0.1451665545399252,0.0007851364349873,0.0007770027845677
98,2.520986181628598,2.5086127615928984,2.533359601664298,0.1466009847611215,0.0005147502316184,0.0005149832623636
99,2.56606841647241,2.553175154393046,2.578961678551774,0.1469187969876702,0.0005630210928639,0.0005715152623884
100,2.5923680466576915,2.578961678551774,2.6057744147636095,0.1458153509375523,0.0005608528148583,0.0005657921490407
101,2.6192000415664007,2.6057744147636095,2.632625668369192,0.1460621924091707,0.0005740089517113,0.0005638190463613
102,2.6460723809994953,2.632625668369192,2.659519093629798,0.1472605133407435,0.0005552088865787,0.0005569887758589
103,2.6819823702305974,2.659519093629798,2.7044456468313967,0.148052721283071,0.0004663707219824,0.0004701949029626
104,2.720461260540417,2.7064456403623858,2.7344768807184483,0.1476347106477116,0.0006128413759312,0.0006252567536985
105,2.748523411600298,2.7344768807184483,2.7625699424821475,0.1469580871723048,0.0006643789504578,0.0006548659281953
106,2.7811830710669785,2.7625699424821475,2.799796199651809,0.1468199949960782,0.0006033544661063,0.0006015645079846
107,2.8048367953225135,2.8018119832990136,2.807861607346013,0.1478658170535055,0.0014818744330048,0.00146435640173
